Number of Episodes,Rewards
33990,-23.90530776
34020,-23.541168879999997
34050,-23.92263942
34080,-23.78376574
34110,-24.344045180000002
34140,-24.260112000000003
34170,-23.90788466
34200,-23.76371238
34230,-23.730664940000004
34260,-23.88482738
34290,-23.79510892
34320,-24.411444380000002
34350,-24.371679479999997
34380,-24.41849254
34410,-24.573113720000002
34440,-24.975291560000002
34470,-24.883350779999997
34500,-25.234854759999997
34530,-25.55255746
34560,-25.351771760000002
34590,-25.36373048
34620,-25.6116882
34650,-25.94396992
34680,-26.190051340000004
34710,-26.00495894
34740,-26.20410136
34770,-26.13486402
34800,-26.025501119999998
34830,-26.12418516
34860,-26.11015474
34890,-26.0004699
34920,-26.06572098
34950,-26.208214459999997
34980,-26.3208748
35010,-26.92525384
35040,-26.579360819999994
35070,-26.46299044
35100,-26.55343566
35130,-26.492290660000002
35160,-26.65762166
35190,-26.019894
35220,-25.79588812
35250,-26.05108752
35280,-25.10920972
35310,-24.97726512
35340,-25.243788400000003
35370,-25.063808940000005
35400,-24.69488372
35430,-24.48409226
35460,-24.631636060000005
35490,-24.855453380000004
35520,-25.07523966
35550,-24.767498260000004
35580,-24.530757780000005
35610,-23.797994900000003
35640,-23.71866528
35670,-24.03535804
35700,-23.93717668
35730,-23.971880979999998
35760,-23.66037978
35790,-23.555188620000003
35820,-23.53957798
35850,-23.3483303
35880,-23.41755886
35910,-23.76872254
35940,-22.92524714
35970,-22.94571728
36000,-22.46751046
36030,-22.37570462
36060,-22.701351239999997
36090,-22.652420239999998
36120,-22.39707478
36150,-22.62473612
36180,-22.12593398
36210,-21.908673320000002
36240,-21.90954728
36270,-22.063370000000003
36300,-22.8065827
36330,-23.17959948
36360,-23.056449920000002
36390,-23.0451772
36420,-22.969644520000003
36450,-23.291504560000003
36480,-23.60152068
36510,-23.577018279999997
36540,-23.57201504
36570,-23.62660486
36600,-23.58307498
36630,-23.35443442
36660,-23.7303728
36690,-24.3272289
36720,-24.539140279999998
36750,-24.203786639999997
36780,-24.301674739999996
36810,-24.509199299999995
36840,-24.106520639999996
36870,-24.366062439999997
36900,-24.0415984
36930,-23.8323439
36960,-24.111484380000004
36990,-23.7566314
37020,-23.60659122
37050,-23.351984960000003
37080,-23.716083240000003
37110,-23.85030958
37140,-24.017843839999998
37170,-24.165608279999997
37200,-24.041443339999997
37230,-23.89915402
37260,-24.114996520000002
37290,-23.7294702
37320,-23.2886117
37350,-23.50597084
37380,-23.747985400000005
37410,-23.37438972
37440,-23.42892294
37470,-23.21992632
37500,-23.025249839999997
37530,-22.9467831
37560,-22.563002960000002
37590,-22.888483499999996
37620,-22.95762056
37650,-22.40327458
37680,-22.32494204
37710,-22.747928159999997
37740,-22.746628779999998
37770,-22.41680248
37800,-22.044546099999998
37830,-21.504560979999997
37860,-21.582946399999997
37890,-22.53569034
37920,-23.178883139999996
37950,-23.1163643
37980,-22.6134491
38010,-22.10334224
38040,-22.069589999999998
38070,-22.37492354
38100,-22.16483614
38130,-22.5156895
38160,-22.339256940000002
38190,-22.1831623
38220,-21.971279279999997
38250,-22.157770959999997
38280,-22.11330494
38310,-21.823785680000004
38340,-22.163584080000003
38370,-22.318734680000002
38400,-22.83999796
38430,-23.07524618
38460,-22.6333019
38490,-22.91510348
38520,-23.13054798
38550,-23.27455504
38580,-23.07185926
38610,-23.00759516
38640,-22.834416020000003
38670,-22.67517296
38700,-22.753154399999996
38730,-22.93672276
38760,-22.865465560000004
38790,-23.019366820000002
38820,-22.926309640000003
38850,-22.987426300000003
38880,-23.14152174
38910,-23.2210988
38940,-23.19627996
38970,-23.19715536
39000,-23.312221700000002
39030,-23.250015
39060,-23.4261721
39090,-22.849347140000003
39120,-22.70486182
39150,-22.642439560000003
39180,-22.640061700000004
39210,-22.691475599999997
39240,-22.56373648
39270,-22.66611388
39300,-22.45006198
39330,-22.601157920000002
39360,-22.30556902
39390,-21.48183288
39420,-20.9763768
39450,-20.53429698
39480,-21.16921258
39510,-21.28830964
39540,-21.25522464
39570,-20.838453880000003
39600,-21.3308897
39630,-21.051261979999996
39660,-20.75996394
39690,-20.35504288
39720,-20.29349298
39750,-20.33596644
39780,-20.61869222
39810,-20.850546800000004
39840,-20.715630280000003
39870,-20.67789604
39900,-20.24004026
39930,-20.14323238
