#{"t_start": 1651711458.952147, "env_id": null}
r,l,t
-21.979536,90,86.154416
-26.201035,90,86.234226
-27.065329,90,86.316638
-23.132934,90,86.397138
-23.657207,90,86.477522
-22.09574,90,86.557842
-26.254746,90,86.638173
-20.91147,90,86.718496
-22.033779,90,86.799528
-24.163788,90,86.887946
-15.665769,90,86.968338
-24.93911,90,87.048864
-49.535147,90,87.129223
-24.62691,90,87.219648
-24.250152,90,87.301918
-24.395703,90,87.382186
-19.926428,90,87.462553
-21.481924,90,87.764296
-27.866896,90,87.852813
-25.493353,90,87.933268
-23.306414,90,88.013604
-16.304243,90,88.093928
-11.803596,90,88.174288
-24.904321,90,88.264642
-9.496392,90,88.346898
-20.618844,90,88.427374
-18.042389,90,88.507753
-16.267812,90,88.588253
-15.570801,90,88.668544
-22.028366,90,88.749
-29.441629,90,88.82937
-23.883097,90,88.897669
-21.118415,90,88.980148
-23.403295,90,89.060579
-21.697536,90,89.130971
-43.481325,90,89.212037
-16.052654,90,89.29247
-23.79911,90,89.370881
-34.311081,90,89.443227
-18.529674,90,89.523669
-22.99206,90,89.833965
-17.109065,90,89.92663
-16.636307,90,90.006994
-37.100844,90,90.087379
-26.892284,90,90.165831
-41.003565,90,90.238308
-29.783189,90,90.318649
-18.175777,90,90.399274
-20.40174,90,90.47979
-24.226315,90,90.560143
-20.376807,90,90.640617
-20.812663,90,90.709031
-104.38283,90,90.791366
-28.000068,90,90.871712
-23.953553,90,90.950114
-12.025527,90,91.030434
-24.014312,90,91.110817
-15.665544,90,91.191147
-19.218689,90,91.271577
-17.959843,90,91.351854
-35.326363,90,91.432228
-10.045049,90,91.512529
-21.007692,90,91.593032
-18.194695,90,91.884952
-15.934144,90,91.97556
-25.050818,90,92.06596
-21.928227,90,92.146382
-21.35188,90,92.229474
-21.884583,90,92.309825
-19.841012,90,92.390125
-30.647058,90,92.470416
-25.716157,90,92.550793
-28.284917,90,92.639168
-27.752574,90,92.719592
-21.489732,90,92.800048
-25.879396,90,92.880363
-15.160926,90,92.960824
-25.159243,90,93.04126
-26.129337,90,93.12172
-27.040426,90,93.202034
-25.59662,90,93.282475
-45.718558,90,93.37292
-19.685329,90,93.455273
-23.283382,90,93.535679
-11.916191,90,93.616034
-44.071608,90,93.897989
-20.750791,90,93.988549
-15.56411,90,94.079271
-24.074039,90,94.159629
-14.270492,90,94.238085
-19.309579,90,94.330569
-20.6011,90,94.411016
-21.625926,90,94.489503
-20.431938,90,94.572074
-30.915613,90,94.650548
-24.106494,90,94.723026
-10.20102,90,94.803466
-20.005797,90,94.881852
-21.739308,90,94.952202
